Bromont,Quebec,45.3167,-72.65,America/Montreal
Beckwith,Ontario,45.0833,-76.0667,America/Toronto
Goderich,Ontario,43.7333,-81.7,America/Toronto
Plympton-Wyoming,Ontario,43.0167,-82.0833,America/Toronto
Central Huron,Ontario,43.63,-81.57,America/Toronto
Rigaud,Quebec,45.4833,-74.3,America/Montreal
Louiseville,Quebec,46.25,-72.95,America/Montreal
Chibougamau,Quebec,49.9167,-74.3667,America/Montreal
Aylmer,Ontario,42.7667,-80.9833,America/Toronto
Delson,Quebec,45.37,-73.55,America/Montreal
Kimberley,British Columbia,49.6697,-115.9775,America/Edmonton
Blandford-Blenheim,Ontario,43.2333,-80.6,America/Toronto
Bayham,Ontario,42.7333,-80.7833,America/Toronto
Augusta,Ontario,44.7511,-75.6003,America/Toronto
Puslinch,Ontario,43.45,-80.1667,America/Toronto
Beauport,Quebec,46.9667,-71.3,America/Montreal
Saint-Remi,Quebec,45.2667,-73.6167,America/Montreal
St. Marys,Ontario,43.2583,-81.1333,America/Toronto
Drayton Valley,Alberta,53.2222,-114.9769,America/Edmonton
Ponoka,Alberta,52.6833,-113.5667,America/Edmonton
Labrador City,Newfoundland and Labrador,52.95,-66.9167,America/Goose_Bay
Donnacona,Quebec,46.6747,-71.7294,America/Montreal
Southgate,Ontario,44.1,-80.5833,America/Toronto
McNab/Braeside,Ontario,45.45,-76.5,America/Toronto
Macdonald,Manitoba,49.6725,-97.4472,America/Winnipeg
Hampstead,Quebec,45.4833,-73.6333,America/Montreal
Baie-Saint-Paul,Quebec,47.45,-70.5,America/Montreal
Merritt,British Columbia,50.1128,-120.7897,America/Vancouver
Bluewater,Ontario,43.45,-81.6,America/Toronto
East Zorra-Tavistock,Ontario,43.2333,-80.7833,America/Toronto
Brownsburg,Quebec,45.6703,-74.4467,America/Montreal
Stoneham-et-Tewkesbury,Quebec,47.1667,-71.4333,America/Montreal
Asbestos,Quebec,45.7667,-71.9333,America/Montreal
Huron-Kinloss,Ontario,44.05,-81.5333,America/Toronto
Coteau-du-Lac,Quebec,45.3,-74.18,America/Montreal
The Blue Mountains,Ontario,44.4833,-80.3833,America/Toronto
Whitewater Region,Ontario,45.7167,-76.8333,America/Toronto
Edwardsburgh/Cardinal,Ontario,44.8333,-75.5,America/Toronto
Sainte-Anne-des-Monts,Quebec,49.1333,-66.5,America/Montreal
Old Chelsea,Quebec,45.5,-75.7833,America/Montreal
North Stormont,Ontario,45.2167,-75,America/Toronto
Alnwick/Haldimand,Ontario,44.0833,-78.0333,America/Toronto
Peace River,Alberta,56.2339,-117.2897,America/Edmonton
Arran-Elderslie,Ontario,44.4,-81.2,America/Toronto
Saint-Zotique,Quebec,45.25,-74.25,America/Montreal
Val-Shefford,Quebec,45.35,-72.5667,America/Montreal
Douro-Dummer,Ontario,44.45,-78.1,America/Toronto
Plessisville,Quebec,46.2167,-71.7833,America/Montreal
Ritchot,Manitoba,49.6647,-97.1167,America/Winnipeg
Otonabee-South Monaghan,Ontario,44.2333,-78.2333,America/Toronto
Shediac,New Brunswick,46.2167,-64.5333,America/Moncton
Slave Lake,Alberta,55.2853,-114.7706,America/Edmonton
Port-Cartier,Quebec,50.0333,-66.8667,America/Montreal
Saint-Lambert-de-Lauzon,Quebec,46.5865,-71.2271,America/Montreal
Barrington,Nova Scotia,43.5646,-65.5639,America/Halifax
Rocky Mountain House,Alberta,52.3753,-114.9217,America/Edmonton
Chatsworth,Ontario,44.38,-80.87,America/Toronto
Stephenville,Newfoundland and Labrador,48.55,-58.5667,America/St_Johns
Muskoka Falls,Ontario,45.1264,-79.558,America/Toronto
Devon,Alberta,53.3633,-113.7322,America/Edmonton
Yarmouth,Nova Scotia,43.8361,-66.1175,America/Halifax
Boischatel,Quebec,46.9,-71.15,America/Montreal
Parry Sound,Ontario,45.3333,-80.0333,America/Toronto
Pointe-Calumet,Quebec,45.5,-73.97,America/Montreal
Beaubassin East / Beaubassin-est,New Brunswick,46.1726,-64.3122,America/Moncton
Wainfleet,Ontario,42.925,-79.375,America/Toronto
Cramahe,Ontario,44.0833,-77.8833,America/Toronto
Beauceville,Quebec,46.2,-70.7833,America/Montreal
North Middlesex,Ontario,43.15,-81.6333,America/Toronto
Amqui,Quebec,48.4667,-67.4333,America/Montreal
Sainte-Catherine-de-la-Jacques-Cartier,Quebec,46.85,-71.6167,America/Montreal
Clarenville,Newfoundland and Labrador,48.1566,-53.965,America/St_Johns
Mont-Joli,Quebec,48.58,-68.18,America/Montreal
Dysart et al,Ontario,45.2042,-78.4047,America/Toronto
Wainwright,Alberta,52.8333,-110.8667,America/Edmonton
Contrecoeur,Quebec,45.85,-73.2333,America/Montreal
Beresford,New Brunswick,47.7181,-65.8794,America/Moncton
Saint-Joseph-du-Lac,Quebec,45.5333,-74,America/Montreal
Hope,British Columbia,49.3858,-121.4419,America/Vancouver
Gimli,Manitoba,50.6619,-97.0297,America/Winnipeg
Douglas,New Brunswick,46.2819,-66.942,America/Moncton
Saint-Apollinaire,Quebec,46.6167,-71.5167,America/Montreal
Hindon Hill,Ontario,44.9333,-78.7333,America/Toronto
Les Cèdres,Quebec,45.3,-74.05,America/Montreal
La Broquerie,Manitoba,49.3994,-96.5103,America/Winnipeg
Kent,British Columbia,49.2833,-121.75,America/Vancouver
Tweed,Ontario,44.6,-77.3333,America/Toronto
Saint-Felix-de-Valois,Quebec,46.17,-73.43,America/Montreal
Bay Roberts,Newfoundland and Labrador,47.5847,-53.2783,America/St_Johns
Melfort,Saskatchewan,52.8564,-104.61,America/Regina
Bonnyville,Alberta,54.2667,-110.75,America/Edmonton
Stettler,Alberta,52.3236,-112.7192,America/Edmonton
Saint-Calixte,Quebec,45.95,-73.85,America/Montreal
Lac-Megantic,Quebec,45.5833,-70.8833,America/Montreal
Perth,Ontario,44.9,-76.25,America/Toronto
Oliver Paipoonge,Ontario,48.39,-89.52,America/Toronto
Humboldt,Saskatchewan,52.2019,-105.1231,America/Regina
Charlemagne,Quebec,45.7167,-73.4833,America/Montreal
Pontiac,Quebec,45.5833,-76.1333,America/Montreal
St. Paul,Alberta,53.9928,-111.2972,America/Edmonton
Petrolia,Ontario,42.8833,-82.1417,America/Toronto
Southwest Middlesex,Ontario,42.75,-81.7,America/Toronto
Front of Yonge,Ontario,44.5333,-75.8667,America/Toronto
Vegreville,Alberta,53.4928,-112.0522,America/Edmonton
Sainte-Brigitte-de-Laval,Quebec,47,-71.2,America/Montreal
Princeville,Quebec,46.1667,-71.8833,America/Montreal
Verchères,Quebec,45.7833,-73.35,America/Montreal
The Pas,Manitoba,53.825,-101.2533,America/Winnipeg
Saint-Cesaire,Quebec,45.4167,-73,America/Montreal
La Ronge,Saskatchewan,55.1,-105.3,America/Regina
Tay Valley,Ontario,44.8667,-76.3833,America/Toronto
South Bruce,Ontario,44.0333,-81.2,America/Toronto
McMasterville,Quebec,45.55,-73.2333,America/Montreal
Redcliff,Alberta,50.0792,-110.7783,America/Edmonton
Crowsnest Pass,Alberta,49.5955,-114.5136,America/Edmonton
Saint-Philippe,Quebec,45.35,-73.47,America/Montreal
Richelieu,Quebec,45.45,-73.25,America/Montreal
Notre-Dame-du-Mont-Carmel,Quebec,46.4833,-72.65,America/Montreal
L'Ange-Gardien,Quebec,45.5833,-75.45,America/Montreal
Sainte-Martine,Quebec,45.25,-73.8,America/Montreal
Saint-Pie,Quebec,45.5,-72.9,America/Montreal
Peachland,British Columbia,49.7736,-119.7369,America/Vancouver
Ashfield-Colborne-Wawanosh,Ontario,43.8667,-81.6,America/Toronto
Trent Lakes,Ontario,44.6667,-78.4333,America/Toronto
Northern Rockies,British Columbia,59,-123.75,America/Fort_Nelson
Cookshire,Quebec,45.3729,-71.672,America/Montreal
West St. Paul,Manitoba,50.0119,-97.115,America/Winnipeg
Windsor,Quebec,45.5667,-72,America/Montreal
L’Epiphanie,Quebec,45.85,-73.4833,America/Montreal
Creston,British Columbia,49.09,-116.51,America/Creston
Smithers,British Columbia,54.7819,-127.1681,America/Vancouver
Cornwall,Prince Edward Island,46.2407,-63.2009,America/Halifax
Meadow Lake,Saskatchewan,54.1242,-108.4358,America/Regina
Lanark Highlands,Ontario,45.088,-76.517,America/Toronto
Sackville,New Brunswick,45.9,-64.3667,America/Moncton
Grand Falls,New Brunswick,47.0344,-67.7394,America/Moncton
Cochrane,Ontario,49.0667,-81.0167,America/Toronto
Marystown,Newfoundland and Labrador,47.1667,-55.1667,America/St_Johns
Sioux Lookout,Ontario,50.1,-91.9167,America/Winnipeg
Didsbury,Alberta,51.6658,-114.1311,America/Edmonton
Saint-Honore,Quebec,48.5333,-71.0833,America/Montreal
Fernie,British Columbia,49.5042,-115.0628,America/Edmonton
Deer Lake,Newfoundland and Labrador,49.1744,-57.4269,America/St_Johns
Woodstock,New Brunswick,46.1522,-67.5983,America/Moncton
Val-David,Quebec,46.03,-74.22,America/Montreal
Flin Flon,Saskatchewan,54.7667,-101.8778,America/Winnipeg
Hudson,Quebec,45.45,-74.15,America/Montreal
Gananoque,Ontario,44.33,-76.17,America/Toronto
Brokenhead,Manitoba,50.1428,-96.5319,America/Winnipeg
Saint-Paul,Quebec,45.9833,-73.45,America/Montreal
Burton,New Brunswick,45.8009,-66.4066,America/Moncton
Spallumcheen,British Columbia,50.4462,-119.2121,America/Vancouver
Westlock,Alberta,54.1522,-113.8511,America/Edmonton
Temiscouata-sur-le-Lac,Quebec,47.68,-68.88,America/Montreal
Shannon,Quebec,46.8833,-71.5167,America/Montreal
Osoyoos,British Columbia,49.0325,-119.4661,America/Vancouver
Montreal-Ouest,Quebec,45.4536,-73.6472,America/Montreal
Hearst,Ontario,49.6869,-83.6544,America/Toronto
Saint-Henri,Quebec,46.7,-71.0667,America/Montreal
Ste. Anne,Manitoba,49.6186,-96.5708,America/Winnipeg
Antigonish,Nova Scotia,45.6167,-61.9833,America/Halifax
Espanola,Ontario,46.25,-81.7667,America/Toronto
West Elgin,Ontario,42.5833,-81.6667,America/Toronto
Flin Flon (Part),Manitoba,54.7712,-101.8419,America/Winnipeg
Grand Bay-Westfield,New Brunswick,45.3608,-66.2415,America/Moncton
Sainte-Anne-de-Bellevue,Quebec,45.4039,-73.9525,America/Montreal
North Huron,Ontario,43.83,-81.42,America/Toronto
Oliver,British Columbia,49.1844,-119.55,America/Vancouver
Saint-Roch-de-l'Achigan,Quebec,45.85,-73.6,America/Montreal
Stirling-Rawdon,Ontario,44.3667,-77.5917,America/Toronto
Chisasibi,Quebec,53.6645,-78.7938,America/Montreal
Carbonear,Newfoundland and Labrador,47.7375,-53.2294,America/St_Johns
Saint Marys,New Brunswick,46.1748,-66.4897,America/Moncton
Chertsey,Quebec,46.17,-73.92,America/Montreal
Armstrong,British Columbia,50.4483,-119.1961,America/Vancouver
Stonewall,Manitoba,50.1344,-97.3261,America/Winnipeg
Shippagan,New Brunswick,47.8557,-64.6012,America/Moncton
Lanoraie,Quebec,45.9667,-73.2167,America/Montreal
Memramcook,New Brunswick,46,-64.55,America/Moncton
Centre Hastings,Ontario,44.4167,-77.4417,America/Toronto
Warwick,Quebec,45.95,-71.9833,America/Montreal
East Ferris,Ontario,46.2667,-79.3,America/Toronto
Hanwell,New Brunswick,45.8681,-66.7947,America/Moncton
Saint-Joseph-de-Beauce,Quebec,46.3,-70.8833,America/Montreal
Metchosin,British Columbia,48.3819,-123.5378,America/Vancouver
Lucan Biddulph,Ontario,43.2,-81.3833,America/Toronto
Rivière-Rouge,Quebec,46.4167,-74.8667,America/Montreal
Greenstone,Ontario,50,-86.7333,America/Toronto
Saint-Mathias-sur-Richelieu,Quebec,45.4667,-73.2667,America/Montreal
Neepawa,Manitoba,50.2289,-99.4656,America/Winnipeg
Gibsons,British Columbia,49.4028,-123.5036,America/Vancouver
Kindersley,Saskatchewan,51.4678,-109.1567,America/Regina
Jasper,Alberta,52.9013,-118.1312,America/Edmonton
Barrhead,Alberta,54.1167,-114.4,America/Edmonton
Les Coteaux,Quebec,45.28,-74.23,America/Montreal
Melville,Saskatchewan,50.9306,-102.8078,America/Regina
Saint-Germain-de-Grantham,Quebec,45.8333,-72.5667,America/Montreal
Iroquois Falls,Ontario,48.7667,-80.6667,America/Toronto
Havelock-Belmont-Methuen,Ontario,44.5667,-77.9,America/Toronto
Cornwallis,Manitoba,49.7981,-99.8481,America/Winnipeg
Saint-Boniface,Quebec,46.5,-72.8167,America/Montreal
Edenwold No. 158,Saskatchewan,50.5166,-104.3451,America/Regina
Coverdale,New Brunswick,46.0003,-64.8859,America/Moncton
Vanderhoof,British Columbia,54.0143,-124.0089,America/Vancouver
Southwold,Ontario,42.75,-81.3167,America/Toronto
Goulds,Newfoundland and Labrador,47.4517,-52.7647,America/St_Johns
Saint Stephen,New Brunswick,45.2,-67.2833,America/New_York
Waterloo,Quebec,45.35,-72.5167,America/Montreal
Nipawin,Saskatchewan,53.3572,-104.0192,America/Regina
Neuville,Quebec,46.7,-71.5833,America/Montreal
Saint-Cyrille-de-Wendover,Quebec,45.9333,-72.4333,America/Montreal
Central Frontenac,Ontario,44.7167,-76.8,America/Toronto
Mont-Orford,Quebec,45.3661,-72.1838,America/Montreal
Saint-Jean-de-Matha,Quebec,46.23,-73.53,America/Montreal
Seguin,Ontario,45.2882,-79.8116,America/Toronto
Tyendinaga,Ontario,44.3,-77.2,America/Toronto
Hampton,New Brunswick,45.533,-65.833,America/Moncton
Sussex,New Brunswick,45.7167,-65.5167,America/Moncton
Grand Forks,British Columbia,49.0333,-118.44,America/Vancouver
La Pocatière,Quebec,47.3667,-70.0333,America/Montreal
Caraquet,New Brunswick,47.7853,-64.9592,America/Moncton
Saint-etienne-des-Grès,Quebec,46.4333,-72.7667,America/Montreal
Altona,Manitoba,49.1044,-97.5625,America/Winnipeg
Stellarton,Nova Scotia,45.5567,-62.66,America/Halifax
Wolfville,Nova Scotia,45.0833,-64.3667,America/Halifax
New Maryland,New Brunswick,45.8911,-66.6847,America/Moncton
Port Hardy,British Columbia,50.7225,-127.4928,America/Vancouver
Saint-Donat,Quebec,46.3167,-74.2167,America/Montreal
Château-Richer,Quebec,46.9667,-71.0167,America/Montreal
Madawaska Valley,Ontario,45.5,-77.6667,America/Toronto
Deep River,Ontario,46.1,-77.4917,America/Montreal
Asphodel-Norwood,Ontario,44.3531,-78.0183,America/Toronto
Red Lake,Ontario,51.0333,-93.8333,America/Winnipeg
Metabetchouan-Lac-à-la-Croix,Quebec,48.4333,-71.8667,America/Montreal
Berthierville,Quebec,46.0833,-73.1833,America/Montreal
Vermilion,Alberta,53.3542,-110.8528,America/Edmonton
Niverville,Manitoba,49.6056,-97.0417,America/Winnipeg
Hastings Highlands,Ontario,45.2333,-77.9333,America/Toronto
Carstairs,Alberta,51.5619,-114.0953,America/Edmonton
Danville,Quebec,45.7833,-72.0167,America/Montreal
Channel-Port aux Basques,Newfoundland and Labrador,47.5694,-59.1361,America/St_Johns
Battleford,Saskatchewan,52.7383,-108.3153,America/Regina
Lac-Etchemin,Quebec,46.4,-70.5,America/Montreal
Saint-Antonin,Quebec,47.7667,-69.4833,America/Montreal
Saint-Jacques,Quebec,45.95,-73.5667,America/Montreal
Swan River,Manitoba,52.1058,-101.2667,America/Winnipeg
Sutton,Quebec,45.091,-72.5792,America/Montreal
Northern Bruce Peninsula,Ontario,45.08,-81.38,America/Toronto
L’Islet-sur-Mer,Quebec,47.1,-70.35,America/Montreal
Carleton-sur-Mer,Quebec,48.1,-66.1333,America/Montreal
Oka,Quebec,45.47,-74.08,America/Montreal
Prescott,Ontario,44.7167,-75.5167,America/Toronto
Amaranth,Ontario,43.9833,-80.2333,America/Toronto
Marmora and Lake,Ontario,44.6425,-77.7372,America/Toronto
Maniwaki,Quebec,46.375,-75.9667,America/Montreal
Morin-Heights,Quebec,45.9,-74.25,America/Montreal
Dundas,New Brunswick,46.3155,-64.6947,America/Moncton
Napierville,Quebec,45.1833,-73.4,America/Montreal
Crabtree,Quebec,45.9667,-73.4667,America/Montreal
Bancroft,Ontario,45.05,-77.85,America/Toronto
Saint-Tite,Quebec,46.7333,-72.5667,America/Montreal
Howick,Ontario,43.9,-81.07,America/Toronto
Dutton/Dunwich,Ontario,42.6667,-81.5,America/Toronto
Callander,Ontario,46.1781,-79.4125,America/Toronto
Simonds,New Brunswick,45.3145,-65.803,America/Moncton
Baie-d’Urfe,Quebec,45.4167,-73.9167,America/Montreal
New Richmond,Quebec,48.1667,-65.8667,America/Montreal
Perth South,Ontario,43.3,-81.15,America/Toronto
Roxton Pond,Quebec,45.4833,-72.6667,America/Montreal
Sparwood,British Columbia,49.7331,-114.8853,America/Edmonton
Claresholm,Alberta,50.0194,-113.5783,America/Edmonton
Breslau,Ontario,43.4816,-80.408,America/Toronto
Montague,Ontario,44.9667,-75.9667,America/Toronto
Cumberland,British Columbia,49.6206,-125.0261,America/Vancouver
Beaupre,Quebec,47.05,-70.9,America/Montreal
Saint-Andre-Avellin,Quebec,45.7167,-75.0667,America/Montreal
Saint-Ambroise-de-Kildare,Quebec,46.0833,-73.55,America/Montreal
East Angus,Quebec,45.4833,-71.6667,America/Montreal
Rossland,British Columbia,49.0786,-117.7992,America/Vancouver
Mackenzie,British Columbia,55.3381,-123.0944,America/Vancouver
Golden,British Columbia,51.3019,-116.9667,America/Edmonton
Raymond,Alberta,49.4658,-112.6508,America/Edmonton
Saint-Adolphe-d'Howard,Quebec,45.97,-74.33,America/Montreal
Warwick,Ontario,43,-81.8917,America/Toronto
Bowen Island,British Columbia,49.3833,-123.3833,America/Vancouver
Bonnechere Valley,Ontario,45.5333,-77.1,America/Toronto
Windsor,Nova Scotia,44.9803,-64.1292,America/Halifax
Pincher Creek,Alberta,49.4861,-113.95,America/Edmonton
Alnwick,New Brunswick,47.2656,-65.2292,America/Moncton
Westville,Nova Scotia,45.55,-62.7,America/Halifax
Fruitvale,British Columbia,49.1161,-117.5414,America/Vancouver
Pasadena,Newfoundland and Labrador,49.0161,-57.605,America/St_Johns
Saint-Prosper,Quebec,46.2167,-70.4833,America/Montreal
Ormstown,Quebec,45.13,-74,America/Montreal
Cardston,Alberta,49.2025,-113.3019,America/Edmonton
Westbank,British Columbia,49.8423,-119.6743,America/Vancouver
De Salaberry,Manitoba,49.4403,-96.9844,America/Winnipeg
Headingley,Manitoba,49.8681,-97.3908,America/Winnipeg
Grande Cache,Alberta,53.8773,-119.1199,America/Edmonton
Atholville,New Brunswick,47.9894,-66.7125,America/Moncton
Saint-Agapit,Quebec,46.5667,-71.4333,America/Montreal
Prince Albert No. 461,Saskatchewan,53.1089,-105.6574,America/Regina
Casselman,Ontario,45.3,-75.0833,America/Toronto
Saint-Ambroise,Quebec,48.55,-71.3333,America/Montreal
Hay River,Northwest Territories,60.7531,-115.9004,America/Yellowknife
Mistissini,Quebec,50.5707,-73.6829,America/Montreal
Studholm,New Brunswick,45.8133,-65.5747,America/Moncton
Lumby,British Columbia,50.2494,-118.9656,America/Vancouver
Saint-Faustin--Lac-Carre,Quebec,46.0813,-74.4668,America/Montreal
Morris-Turnberry,Ontario,43.85,-81.25,America/Toronto
Placentia,Newfoundland and Labrador,47.2458,-53.9611,America/St_Johns
Saint-Pascal,Quebec,47.5333,-69.8,America/Montreal
Mulmur,Ontario,44.1917,-80.1083,America/Toronto
Blind River,Ontario,46.1833,-82.95,America/Toronto
Dunham,Quebec,45.1333,-72.8,America/Montreal
Havre-Saint-Pierre,Quebec,50.2333,-63.6,America/Montreal
Saint-Anselme,Quebec,46.6333,-70.9667,America/Montreal
Trois-Pistoles,Quebec,48.12,-69.18,America/Montreal
Grande-Rivière,Quebec,48.4,-64.5,America/Montreal
Powassan,Ontario,46.0825,-79.3619,America/Toronto
Malartic,Quebec,48.1333,-78.1333,America/Montreal
Bonavista,Newfoundland and Labrador,48.6597,-53.1208,America/St_Johns
Killarney - Turtle Mountain,Manitoba,49.1775,-99.6906,America/Winnipeg
Woodlands,Manitoba,50.2408,-97.7358,America/Winnipeg
Lewisporte,Newfoundland and Labrador,49.23,-55.07,America/St_Johns
Saint-Denis-de-Brompton,Quebec,45.45,-72.0833,America/Montreal
Invermere,British Columbia,50.5083,-116.0303,America/Edmonton
Salisbury,New Brunswick,46.0776,-65.1996,America/Moncton
Bifrost-Riverton,Manitoba,51.0603,-97.1436,America/Winnipeg
Buckland No. 491,Saskatchewan,53.3276,-105.7804,America/Regina
Cartier,Manitoba,49.9161,-97.7,America/Winnipeg
Sainte-Anne-des-Lacs,Quebec,45.85,-74.1333,America/Montreal
Highlands East,Ontario,44.9667,-78.25,America/Toronto
Alexander,Manitoba,50.4222,-96.075,America/Winnipeg
Sainte-Claire,Quebec,46.6,-70.8667,America/Montreal
Perce,Quebec,48.5333,-64.2167,America/Montreal
Saint-Jean-Port-Joli,Quebec,47.2167,-70.2667,America/Montreal
East Hawkesbury,Ontario,45.5167,-74.4667,America/Toronto
Bright,New Brunswick,46.1205,-67.0545,America/Moncton
Penhold,Alberta,52.1333,-113.8667,America/Edmonton
Saint-Andre-d'Argenteuil,Quebec,45.5667,-74.3333,America/Montreal
Saint-Côme--Linière,Quebec,46.0667,-70.5167,America/Montreal
Saint-Sulpice,Quebec,45.8333,-73.35,America/Montreal
Marathon,Ontario,48.75,-86.3667,America/Toronto
Forestville,Quebec,48.7333,-69.0833,America/Montreal
Inuvik,Northwest Territories,68.3407,-133.6096,America/Inuvik
Richmond,Quebec,45.6667,-72.15,America/Montreal
Lake Cowichan,British Columbia,48.8258,-124.0542,America/Vancouver
Sables-Spanish Rivers,Ontario,46.2333,-82,America/Toronto
Hillsburg-Roblin-Shell River,Manitoba,51.3343,-101.2929,America/Winnipeg
Port Hawkesbury,Nova Scotia,45.6153,-61.3642,America/Halifax
Three Hills,Alberta,51.7072,-113.2647,America/Edmonton
Lorette,Manitoba,49.7414,-96.8761,America/Winnipeg
Paspebiac,Quebec,48.0333,-65.25,America/Montreal
Saint-Thomas,Quebec,46.0167,-73.35,America/Montreal
Saint-Jean-Baptiste,Quebec,45.5167,-73.1167,America/Montreal
Portneuf,Quebec,46.7,-71.8833,America/Montreal
Pictou,Nova Scotia,45.6814,-62.7119,America/Halifax
Tisdale,Saskatchewan,52.85,-104.05,America/Regina
Lake of Bays,Ontario,45.3043,-79.018,America/Toronto
High Level,Alberta,58.5169,-117.1361,America/Edmonton
Gibbons,Alberta,53.8278,-113.3228,America/Edmonton
Bishops Falls,Newfoundland and Labrador,49.0167,-55.5167,America/St_Johns
WestLake-Gladstone,Manitoba,50.2862,-98.8415,America/Winnipeg
Normandin,Quebec,48.8333,-72.5333,America/Montreal
Saint-Alphonse-Rodriguez,Quebec,46.1833,-73.7,America/Montreal
Beausejour,Manitoba,50.0622,-96.5161,America/Winnipeg
Dalhousie,New Brunswick,48.1,-66.6167,America/Montreal
Saint-Alphonse-de-Granby,Quebec,45.3333,-72.8167,America/Montreal
Lac du Bonnet,Manitoba,50.2577,-96.1209,America/Winnipeg
Clermont,Quebec,47.6833,-70.2333,America/Montreal
Virden,Manitoba,49.8508,-100.9317,America/Winnipeg
Compton,Quebec,45.2333,-71.8167,America/Montreal
White City,Saskatchewan,50.4353,-104.3572,America/Regina
Ellison,British Columbia,49.9646,-119.3178,America/Vancouver
Mont-Saint-Gregoire,Quebec,45.3333,-73.1667,America/Montreal
Wellington,New Brunswick,46.4768,-64.7478,America/Moncton
Merrickville,Ontario,44.8539,-75.8269,America/Toronto
Saint-Liboire,Quebec,45.65,-72.7667,America/Montreal
Degelis,Quebec,47.55,-68.65,America/Montreal
Morris,Manitoba,49.3986,-97.4592,America/Winnipeg
Saint-Alexis-des-Monts,Quebec,46.4667,-73.1333,America/Montreal
Cap-Saint-Ignace,Quebec,47.0333,-70.4667,America/Montreal
Saint-Anaclet-de-Lessard,Quebec,48.48,-68.42,America/Montreal
Carman,Manitoba,49.4992,-98.0008,America/Winnipeg
Athens,Ontario,44.625,-75.95,America/Toronto
Melancthon,Ontario,44.15,-80.2667,America/Toronto
Cap Sante,Quebec,46.6667,-71.7833,America/Montreal
Harbour Grace,Newfoundland and Labrador,47.6917,-53.2167,America/St_Johns
Houston,British Columbia,54.3975,-126.6419,America/Vancouver
Adelaide-Metcalfe,Ontario,42.95,-81.7,America/Toronto
Crossfield,Alberta,51.4333,-114.0333,America/Edmonton
Springdale,Newfoundland and Labrador,49.4974,-56.0727,America/St_Johns
Fort Macleod,Alberta,49.7256,-113.3975,America/Edmonton
Athabasca,Alberta,54.7197,-113.2856,America/Edmonton
Enderby,British Columbia,50.5508,-119.1397,America/Vancouver
Saint-Ferreol-les-Neiges,Quebec,47.1167,-70.85,America/Montreal
Laurentian Hills,Ontario,46.1333,-77.55,America/Montreal
Grand Valley,Ontario,43.95,-80.3667,America/Toronto
Senneterre,Quebec,48.3833,-77.2333,America/Montreal
Sainte-Marie-Madeleine,Quebec,45.6,-73.1,America/Montreal
Admaston/Bromley,Ontario,45.5292,-76.8969,America/Toronto
Saint-Gabriel-de-Valcartier,Quebec,46.9333,-71.4667,America/Montreal
North Algona Wilberforce,Ontario,45.6167,-77.2,America/Toronto
Kingston,New Brunswick,45.4663,-66.0217,America/Moncton
Wawa,Ontario,47.9931,-84.7736,America/Toronto
Saint-Christophe-d'Arthabaska,Quebec,46.0333,-71.8833,America/Montreal
Sainte-Melanie,Quebec,46.1333,-73.5167,America/Montreal
Ascot Corner,Quebec,45.45,-71.7667,America/Montreal
Horton,Ontario,45.5,-76.6667,America/Toronto
Saint-Michel,Quebec,45.2333,-73.5667,America/Montreal
Botwood,Newfoundland and Labrador,49.15,-55.3667,America/St_Johns
Saint-Paul-d'Abbotsford,Quebec,45.4333,-72.8833,America/Montreal
Saint-Marc-des-Carrières,Quebec,46.6833,-72.05,America/Montreal
Stanstead,Quebec,45.0167,-72.1,America/Montreal
Sainte-Anne-de-Beaupre,Quebec,47.0167,-70.9333,America/Montreal
Sainte-Luce,Quebec,48.55,-68.38,America/Montreal
Saint-Gabriel,Quebec,46.3,-73.3833,America/Montreal
Rankin Inlet,Nunavut,62.83,-92.1321,America/Rankin_Inlet
Vanscoy No. 345,Saskatchewan,52.0073,-107.0552,America/Regina
Cedar,British Columbia,49.0853,-123.8259,America/Vancouver
Princeton,British Columbia,49.4589,-120.506,America/Vancouver
La Loche,Saskatchewan,56.4833,-109.4333,America/Regina
Kingsclear,New Brunswick,45.8796,-66.8695,America/Moncton
Ferme-Neuve,Quebec,46.7,-75.45,America/Montreal
Thurso,Quebec,45.5969,-75.2433,America/Montreal
Adstock,Quebec,46.05,-71.08,America/Montreal
Shuniah,Ontario,48.5833,-88.8333,America/Toronto
Enniskillen,Ontario,42.8167,-82.125,America/Toronto
Yamachiche,Quebec,46.2667,-72.8333,America/Montreal
Saint-Maurice,Quebec,46.4667,-72.5333,America/Montreal
Bonaventure,Quebec,48.05,-65.4833,America/Montreal
Val-Morin,Quebec,46,-74.18,America/Montreal
Pohenegamook,Quebec,47.4667,-69.2167,America/Montreal
Wakefield,New Brunswick,46.2406,-67.6248,America/Moncton
Stoke,Quebec,45.5333,-71.8,America/Montreal
Sainte-Marguerite-du-Lac-Masson,Quebec,46.056,-74.0723,America/Montreal
Saint-Prime,Quebec,48.58,-72.33,America/Montreal
Kuujjuaq,Quebec,58.1429,-68.3742,America/Montreal
Atikokan,Ontario,48.75,-91.6167,America/Atikokan
Grenville-sur-la-Rouge,Quebec,45.65,-74.6333,America/Montreal
North Cypress-Langford,Manitoba,49.9969,-99.3982,America/Winnipeg
Sainte-Anne-de-Sorel,Quebec,46.05,-73.0667,America/Montreal
Macamic,Quebec,48.75,-79,America/Montreal
Sundre,Alberta,51.7972,-114.6406,America/Edmonton
Rougemont,Quebec,45.4333,-73.05,America/Montreal
Piedmont,Quebec,45.9,-74.13,America/Montreal
